NID,제목,URL,콘텐츠 타입,ITEM 분류,공공누리,디스크렙션,시기분류,종간콘텐츠 여부,주제분류,핵심 키워드
133,광역교통망,/node/133,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2013,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2010년대,예,교통,
134,통근,/node/134,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2013,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2010년대,예,교통,
135,지형,/node/135,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,지형,
136,기온 및 강수량,/node/136,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,환경,
137,바람,/node/137,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,환경,
138,서울의 역사,/node/138,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,,예,공통기초,
139,시가지 확산,/node/139,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,공통기초,
141,현행 행정구역,/node/141,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,공통기초,
142,인구변화,/node/142,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,인구가구,
143,인구밀도,/node/143,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,인구가구,
144,인구이동,/node/144,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,인구가구,
145,중위연령,/node/145,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,인구가구,
146,총부양비,/node/146,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,인구가구,
147,노인인구비율,/node/147,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,인구가구,
148,초등학교,/node/148,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,교육,
149,중·고등학교,/node/149,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,교육,
150,대학교 및 연구기관,/node/150,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,교육,
151,정보화실태,/node/151,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,교육,
152,문화재,/node/152,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,문화관광,
153,문화시설,/node/153,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,문화관광,
154,문화지역,/node/154,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,문화관광,
155,서울의 축제,/node/155,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,문화관광,
156,"디자인, 서울",/node/156,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,문화관광,
157,사회복지시설,/node/157,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,복지,
158,의료기관,/node/158,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,"복지, 보건",
159,국민기초생활보장수급자,/node/159,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,복지,
160,총사업체수,/node/160,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,산업경제,
161,사업체종사자수,/node/161,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,산업경제,
162,제조업체,/node/162,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,산업경제,
163,3차산업,/node/163,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,산업경제,
164,도소매업/음식 및 숙박업/생산사서비스업/소비자서비스업,/node/164,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,산업경제,
165,창의 및 문화산업,/node/165,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,산업경제,
166,IT산업,/node/166,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,산업경제,
167,재정,/node/167,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,산업경제,
168,주택유형,/node/168,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,주택,
169,주택점유형태,/node/169,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,주택,
170,주택보급률,/node/170,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,주택,
171,토지이용현황,/node/171,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,토지이용,
172,도시계획,/node/172,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,"토지이용, 도시계획",
173,도시개발 및 도시주거환경정비,/node/173,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,"토지이용, 도시계획",
174,지가,/node/174,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,토지이용,
175,대기,/node/175,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,환경,
176,상수도,/node/176,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,환경,
177,하수도,/node/177,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,환경,
178,폐수배출업소,/node/178,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,환경,
179,생활폐기물,/node/179,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,자원순환,
180,식생,/node/180,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,환경,
181,비오톱 유형 및 평가,/node/181,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,환경,
182,공원,/node/182,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대",예,환경,
183,도로시설,/node/183,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,교통,
184,속도 및 교통량,/node/184,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,교통,
185,교통수단,/node/185,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,교통,
186,통행,/node/186,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,교통,
187,승용차보유,/node/187,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,교통,
188,도심재창조 종합계획,/node/188,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,도시계획,
189,한강르네상스마스터플랜,/node/189,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,도시계획,
190,청계천복원사업,/node/190,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,도시계획,
191,동대문 디자인플라자파크(가칭)건립,/node/191,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,도시계획,
192,광화문 광장 조성,/node/192,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,도시계획,
193,서울시내 글로벌 존 조성,/node/193,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,도시계획,
194,용산 개발 추진,/node/194,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,도시계획,
195,한강 반포지구에 인공섬 조성,/node/195,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,도시계획,
196,지형,/node/196,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,지형,
197,역사,/node/197,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,공통기초,
198,인구,/node/198,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,인구가구,
199,인구밀도,/node/199,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,인구가구,
200,사업체종사자수,/node/200,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,산업경제,
201,제조업 및 서비스업,/node/201,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,산업경제,
202,주택유형,/node/202,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,주택,
203,토지이용현황,/node/203,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,토지이용,
204,광역교통망,/node/204,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,교통,
205,통근,/node/205,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2007,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,교통,
206,지형,/node/206,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,지형,
207,기온 및 강수량,/node/207,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대",예,환경,
208,바람,/node/208,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,환경,
209,서울의 역사,/node/209,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,,예,공통기초,
210,시가지 확산,/node/210,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대",예,공통기초,
212,현행 행정구역,/node/212,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,공통기초,
213,인구변화,/node/213,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,인구가구,
214,인구밀도,/node/214,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,인구가구,
215,인구이동,/node/215,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,인구가구,
216,중위연령,/node/216,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,인구가구,
217,총부양비,/node/217,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,인구가구,
218,노인인구비율,/node/218,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,인구가구,
219,초등학교,/node/219,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,교육,
220,중·고등학교,/node/220,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,교육,
221,대학교 및 연구기관,/node/221,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,교육,
222,문화시설,/node/222,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,교육,
223,관광자원,/node/223,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,교육,
224,언론 및 통신기관,/node/224,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,교육,
225,사회복지시설,/node/225,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,복지,
226,의료기관,/node/226,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,"복지, 보건",
227,생활보호대상자,/node/227,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,복지,
228,총사업체수,/node/228,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대",예,산업경제,
229,사업체종사자수,/node/229,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대",예,산업경제,
230,제조업체,/node/230,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,산업경제,
231,3차산업,/node/231,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,산업경제,
232,서비스업/도소매업/음식숙박업,/node/232,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,산업경제,
233,문화산업,/node/233,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,산업경제,
234,IT산업,/node/234,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,산업경제,
235,재정,/node/235,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,산업경제,
236,주택유형,/node/236,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,주택,
237,주택점유형태,/node/237,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,주택,
238,주택보급률,/node/238,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,주택,
239,토지이용,/node/239,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,토지이용,
240,도시계획,/node/240,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,"토지이용, 도시계획",
241,도시개발 및 정비산업,/node/241,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,"토지이용, 도시계획",
242,지가,/node/242,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,토지이용,
243,대기,/node/243,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,환경,
244,상수도,/node/244,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,환경,
245,하수도,/node/245,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,환경,
246,폐수배출업소,/node/246,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,환경,
247,생활폐기물,/node/247,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,자원순환,
248,식생,/node/248,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,환경,
249,비오톱 유형 및 평가,/node/249,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,환경,
250,공원,/node/250,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,환경,
251,도로시설,/node/251,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,교통,
252,속도 및 교통량,/node/252,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,교통,
253,지하철,/node/253,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,교통,
254,통근,/node/254,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,1990년대 이전,예,교통,
255,승용차보유,/node/255,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,교통,
256,지형,/node/256,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,지형,
257,역사,/node/257,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,공통기초,
258,인구,/node/258,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"2000년대, 1990년대 이전",예,인구가구,
259,인구밀도,/node/259,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대",예,인구가구,
260,사업체종사자수,/node/260,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대",예,산업경제,
261,제조업 및 서비스업,/node/261,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대",예,산업경제,
262,주택유형,/node/262,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대",예,주택,
263,토지이용,/node/263,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대",예,토지이용,
264,광역교통망,/node/264,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,2000년대,예,교통,
265,통근,/node/265,데이터로 본 서울(콘텐츠),지도로 본 서울 > 지도로 본 서울 2000,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,1990년대 이전,예,교통,
266,인구통계,/node/266,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
267,인구변화와 인구성장률,/node/267,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
268,2030년 인구 규모 예측,/node/268,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
